Date/Time,Coal,Hydro,Natural gas,Nuclear,Other,Petroleum,Solar,Wind
2021-08-15 19:00:00-05:00,0,3619,9380,3245,172,676,0,20
2021-08-15 20:00:00-05:00,0,3397,9130,3240,174,675,0,57
2021-08-15 21:00:00-05:00,0,3165,8624,3246,178,679,0,103
2021-08-15 22:00:00-05:00,0,2745,7806,3242,177,675,0,102
2021-08-15 23:00:00-05:00,0,2394,6872,3248,176,626,0,108
2021-08-16 00:00:00-05:00,0,2348,5587,3260,176,605,0,134
2021-08-16 01:00:00-05:00,0,2254,5144,3251,176,605,0,169
2021-08-16 02:00:00-05:00,0,2211,4731,3236,174,602,0,170
2021-08-16 03:00:00-05:00,0,2139,4614,3139,168,584,0,182
2021-08-16 04:00:00-05:00,0,2025,4680,3142,168,584,0,187
2021-08-16 05:00:00-05:00,0,2206,5099,3162,166,588,0,177
2021-08-16 06:00:00-05:00,0,2813,5450,3247,166,604,0,185
2021-08-16 07:00:00-05:00,0,3261,6529,3243,172,606,0,172
2021-08-16 08:00:00-05:00,0,3302,7686,3248,180,652,0,113
2021-08-16 09:00:00-05:00,0,3337,8192,3233,189,646,0,66
2021-08-16 10:00:00-05:00,0,3327,8607,3237,190,644,0,32
2021-08-16 11:00:00-05:00,0,3326,9093,3241,195,668,0,13
2021-08-16 12:00:00-05:00,0,3428,9664,3256,187,705,0,12
2021-08-16 13:00:00-05:00,0,3563,9677,3264,192,703,0,15
2021-08-16 14:00:00-05:00,0,3471,9875,3265,196,704,0,14
2021-08-16 15:00:00-05:00,0,3617,9807,3263,195,717,0,11
2021-08-16 16:00:00-05:00,0,3668,10280,3256,189,791,0,9
2021-08-16 17:00:00-05:00,0,3665,10366,3256,181,753,0,34
2021-08-16 18:00:00-05:00,0,3738,9886,3251,178,710,0,55
2021-08-16 19:00:00-05:00,0,3702,9709,3254,175,701,0,96
2021-08-16 20:00:00-05:00,0,3753,9745,3252,176,654,0,138
2021-08-16 21:00:00-05:00,0,3495,8794,3257,176,656,0,181
2021-08-16 22:00:00-05:00,0,3271,7977,3246,173,622,0,209
2021-08-16 23:00:00-05:00,0,2754,7290,3238,176,594,0,238
2021-08-17 00:00:00-05:00,0,2442,6134,3218,171,773,0,278
2021-08-17 01:00:00-05:00,0,2248,5677,3213,169,763,0,308
2021-08-17 02:00:00-05:00,0,2294,5435,3208,170,717,0,316
2021-08-17 03:00:00-05:00,0,2278,5121,3210,169,715,0,284
2021-08-17 04:00:00-05:00,0,2308,5442,3202,170,711,0,217
2021-08-17 05:00:00-05:00,0,2436,5769,3211,173,713,0,179
2021-08-17 06:00:00-05:00,0,2988,6461,3207,171,714,0,185
2021-08-17 07:00:00-05:00,0,3135,7433,3226,170,718,0,188
2021-08-17 08:00:00-05:00,0,3208,8265,3235,179,718,0,166
2021-08-17 09:00:00-05:00,0,3365,8821,3235,188,721,0,164
2021-08-17 10:00:00-05:00,0,3317,9051,3241,192,833,0,146
2021-08-17 11:00:00-05:00,0,3361,9547,3236,190,838,0,122
2021-08-17 12:00:00-05:00,0,3371,9803,3239,191,891,0,131
2021-08-17 13:00:00-05:00,0,3347,10295,3249,193,917,0,118
2021-08-17 14:00:00-05:00,0,3631,11000,3256,195,913,0,111
2021-08-17 15:00:00-05:00,0,3818,11199,3240,189,1005,0,87
2021-08-17 16:00:00-05:00,0,4184,11399,3221,184,1117,0,54
2021-08-17 17:00:00-05:00,0,4073,11481,3228,177,1141,0,59
2021-08-17 18:00:00-05:00,0,3941,11392,3233,173,1063,0,82
2021-08-17 19:00:00-05:00,0,3684,10954,3251,172,914,0,107
2021-08-17 20:00:00-05:00,0,3474,10770,3250,174,846,0,124
2021-08-17 21:00:00-05:00,0,3376,9736,3232,171,841,0,158
2021-08-17 22:00:00-05:00,0,2857,8824,3207,171,916,0,221
2021-08-17 23:00:00-05:00,0,2449,8130,3186,170,937,0,227
2021-08-18 00:00:00-05:00,0,2405,7547,3259,171,590,0,225
2021-08-18 01:00:00-05:00,0,2341,7053,3249,170,586,0,254
2021-08-18 02:00:00-05:00,0,2228,6698,3102,159,560,0,219
2021-08-18 03:00:00-05:00,0,2139,6406,3015,157,544,0,208
2021-08-18 04:00:00-05:00,0,2165,6414,3026,155,545,0,175
2021-08-18 05:00:00-05:00,0,2309,6987,3267,167,586,0,165
2021-08-18 06:00:00-05:00,0,3031,7939,3258,165,592,0,156
2021-08-18 07:00:00-05:00,0,3283,8846,3255,172,678,0,149
2021-08-18 08:00:00-05:00,0,3451,9411,3260,176,680,0,113
2021-08-18 09:00:00-05:00,0,3486,10028,3258,180,662,0,65
2021-08-18 10:00:00-05:00,0,3450,10724,3266,177,708,0,40
2021-08-18 11:00:00-05:00,0,3570,11017,3264,175,706,0,44
2021-08-18 12:00:00-05:00,0,3759,11703,3271,196,708,0,77
2021-08-18 13:00:00-05:00,0,4309,12257,3273,210,716,0,62
2021-08-18 14:00:00-05:00,0,4314,12396,3272,215,763,0,48
2021-08-18 15:00:00-05:00,0,4322,12657,3273,213,763,0,106
2021-08-18 16:00:00-05:00,0,4564,12805,3279,204,700,0,148
2021-08-18 17:00:00-05:00,0,4626,12886,3283,195,689,0,202
2021-08-18 18:00:00-05:00,0,4153,12463,3277,197,689,0,270
2021-08-18 19:00:00-05:00,0,3693,12153,3267,197,652,0,344
2021-08-18 20:00:00-05:00,0,3566,11849,3265,196,627,0,353
2021-08-18 21:00:00-05:00,0,3625,11059,3258,193,681,0,354
2021-08-18 22:00:00-05:00,0,3339,10104,3252,195,604,0,372
2021-08-18 23:00:00-05:00,0,2718,9654,3200,192,571,0,329
2021-08-19 00:00:00-05:00,0,2352,9133,3134,188,608,0,311
2021-08-19 01:00:00-05:00,0,2194,8316,3064,179,598,0,272
2021-08-19 02:00:00-05:00,0,2183,7978,3050,177,577,0,279
2021-08-19 03:00:00-05:00,0,2190,7875,3037,176,577,0,278
2021-08-19 04:00:00-05:00,0,2185,8046,3035,174,593,0,256
2021-08-19 05:00:00-05:00,0,2190,8452,3112,181,610,0,312
2021-08-19 06:00:00-05:00,0,2638,9116,3139,178,577,0,301
2021-08-19 07:00:00-05:00,0,3099,9900,3249,185,651,0,300
2021-08-19 08:00:00-05:00,0,3303,10632,3264,190,683,0,265
2021-08-19 09:00:00-05:00,0,3415,11364,3272,193,739,0,208
2021-08-19 10:00:00-05:00,0,3705,12111,3290,196,759,0,223
2021-08-19 11:00:00-05:00,0,3657,12645,3306,199,765,0,222
2021-08-19 12:00:00-05:00,0,3696,13063,3311,204,778,0,208
2021-08-19 13:00:00-05:00,0,3734,13517,3323,202,780,0,177
2021-08-19 14:00:00-05:00,0,4152,13721,3324,205,777,0,156
2021-08-19 15:00:00-05:00,0,4398,13637,3323,199,777,0,219
2021-08-19 16:00:00-05:00,0,4814,13818,3324,198,946,0,215
2021-08-19 17:00:00-05:00,0,4736,14020,3323,192,915,0,182
2021-08-19 18:00:00-05:00,0,4410,13783,3322,191,817,0,120
2021-08-19 19:00:00-05:00,0,3735,13430,3311,188,724,0,89
2021-08-19 20:00:00-05:00,0,3676,12979,3293,185,707,0,85
2021-08-19 21:00:00-05:00,0,3605,12440,3272,184,690,0,94
2021-08-19 22:00:00-05:00,0,2928,11789,3267,182,660,0,106
2021-08-19 23:00:00-05:00,0,2335,10307,3279,174,634,0,124
2021-08-20 00:00:00-05:00,0,2244,8827,3193,163,571,0,113
2021-08-20 01:00:00-05:00,0,2138,8171,3018,156,538,0,121
2021-08-20 02:00:00-05:00,0,2086,7711,3020,160,537,0,122
2021-08-20 03:00:00-05:00,0,2059,7554,3017,157,535,0,99
2021-08-20 04:00:00-05:00,0,2034,7457,3011,155,533,0,89
2021-08-20 05:00:00-05:00,0,2059,7842,3070,165,544,0,92
2021-08-20 06:00:00-05:00,0,2497,8436,3146,169,559,0,122
2021-08-20 07:00:00-05:00,0,3062,9226,3277,186,583,0,99
2021-08-20 08:00:00-05:00,0,3131,9950,3290,195,592,0,57
2021-08-20 09:00:00-05:00,0,3363,10322,3283,200,619,0,19
2021-08-20 10:00:00-05:00,0,3431,10990,3296,215,662,0,5
2021-08-20 11:00:00-05:00,0,3624,12112,3292,219,687,0,6
2021-08-20 12:00:00-05:00,0,3731,13002,3297,206,676,0,6
2021-08-20 13:00:00-05:00,0,4016,13223,3276,199,697,0,9
2021-08-20 14:00:00-05:00,0,4388,13185,3260,208,719,0,14
2021-08-20 15:00:00-05:00,0,4301,13561,3279,203,770,0,18
2021-08-20 16:00:00-05:00,0,4288,13720,3256,200,739,0,23
2021-08-20 17:00:00-05:00,0,4432,13813,3257,201,706,0,30
2021-08-20 18:00:00-05:00,0,4168,13777,3259,198,702,0,37
2021-08-20 19:00:00-05:00,0,3674,13625,3264,194,666,0,22
2021-08-20 20:00:00-05:00,0,3511,12845,3258,194,653,0,19
2021-08-20 21:00:00-05:00,0,3480,11453,3253,193,646,0,20
2021-08-20 22:00:00-05:00,0,3137,10720,3263,195,635,0,23
2021-08-20 23:00:00-05:00,0,2526,9990,3265,193,632,0,17
2021-08-21 00:00:00-05:00,0,2253,8982,3189,192,573,0,8
2021-08-21 01:00:00-05:00,0,2094,8211,3051,185,548,0,1
2021-08-21 02:00:00-05:00,0,2049,7653,3046,181,547,0,3
2021-08-21 03:00:00-05:00,0,2060,7082,3028,180,544,0,11
2021-08-21 04:00:00-05:00,0,2054,6987,3016,179,543,0,2
2021-08-21 05:00:00-05:00,0,2044,7028,3019,178,543,0,0
2021-08-21 06:00:00-05:00,0,2324,7098,3027,179,544,0,3
2021-08-21 07:00:00-05:00,0,2780,7503,3204,194,570,0,2
2021-08-21 08:00:00-05:00,0,3002,8302,3236,192,584,0,3
2021-08-21 09:00:00-05:00,0,3065,9253,3254,196,616,0,2
2021-08-21 10:00:00-05:00,0,3214,9782,3257,210,655,0,13
2021-08-21 11:00:00-05:00,0,3408,10354,3264,211,666,0,11
2021-08-21 12:00:00-05:00,0,3343,10658,3257,213,663,0,11
2021-08-21 13:00:00-05:00,0,3274,11096,3266,209,702,0,19
2021-08-21 14:00:00-05:00,0,3526,11157,3266,205,681,0,38
2021-08-21 15:00:00-05:00,0,3540,11398,3263,196,694,0,61
2021-08-21 16:00:00-05:00,0,3770,11580,3265,202,688,0,78
2021-08-21 17:00:00-05:00,0,3789,11751,3264,197,664,0,93
2021-08-21 18:00:00-05:00,0,3876,11622,3265,200,659,0,116
2021-08-21 19:00:00-05:00,0,3818,11350,3259,200,651,0,142
2021-08-21 20:00:00-05:00,0,3779,11168,3259,199,655,0,98
2021-08-21 21:00:00-05:00,0,3732,10347,3255,201,691,0,173
2021-08-21 22:00:00-05:00,0,3229,9678,3255,201,631,0,229
2021-08-21 23:00:00-05:00,0,2671,9061,3246,200,603,0,192
2021-08-22 00:00:00-05:00,0,2505,8163,3231,198,575,0,199
2021-08-22 01:00:00-05:00,0,2363,7720,3239,199,576,0,176
2021-08-22 02:00:00-05:00,0,2187,7292,3237,200,575,0,189
2021-08-22 03:00:00-05:00,0,2018,6989,3141,192,558,0,152
2021-08-22 04:00:00-05:00,0,2032,6841,3105,189,551,0,144
2021-08-22 05:00:00-05:00,0,2047,6799,3100,183,550,0,121
2021-08-22 06:00:00-05:00,0,2189,6816,3170,189,563,0,75
2021-08-22 07:00:00-05:00,0,2693,7109,3238,194,573,0,49
2021-08-22 08:00:00-05:00,0,2992,7308,3250,197,577,0,35
2021-08-22 09:00:00-05:00,0,3174,8164,3257,201,579,0,27
2021-08-22 10:00:00-05:00,0,3231,8999,3259,200,579,0,19
2021-08-22 11:00:00-05:00,0,3491,9531,3264,198,581,0,23
2021-08-22 12:00:00-05:00,0,3640,9693,3258,205,581,0,16
2021-08-22 13:00:00-05:00,0,3644,9534,3262,208,583,0,24
2021-08-22 14:00:00-05:00,0,3439,9534,3268,209,582,0,69
2021-08-22 15:00:00-05:00,0,3506,10009,3270,209,581,0,119
2021-08-22 16:00:00-05:00,0,3683,10777,3272,209,583,0,145
2021-08-22 17:00:00-05:00,0,3773,10668,3278,214,585,0,161
2021-08-22 18:00:00-05:00,0,3703,10242,3276,205,586,0,206
2021-08-22 19:00:00-05:00,0,3412,9934,3274,204,586,0,247
2021-08-22 20:00:00-05:00,0,3223,9773,3271,208,586,0,361
2021-08-22 21:00:00-05:00,0,3223,9507,3266,209,584,0,320
2021-08-22 22:00:00-05:00,0,2950,9369,3263,209,584,0,342
2021-08-22 23:00:00-05:00,0,2486,8782,3256,210,583,0,273
2021-08-23 00:00:00-05:00,0,2194,7498,3077,197,1284,0,227
2021-08-23 01:00:00-05:00,0,2123,6897,3017,195,1152,0,191
2021-08-23 02:00:00-05:00,0,2062,6529,2935,184,1118,0,199
2021-08-23 03:00:00-05:00,0,2051,6352,2864,181,1091,0,156
2021-08-23 04:00:00-05:00,0,2069,6339,2862,177,1089,0,135
2021-08-23 05:00:00-05:00,0,2196,6779,2932,176,1117,0,140
2021-08-23 06:00:00-05:00,0,2559,7497,3050,185,1320,0,174
2021-08-23 07:00:00-05:00,0,2899,8328,3071,189,1438,0,161
2021-08-23 08:00:00-05:00,0,3084,9227,3093,188,1484,0,205
2021-08-23 09:00:00-05:00,0,3216,9737,3106,184,1492,0,164
2021-08-23 10:00:00-05:00,0,3292,10063,3135,187,1435,0,120
2021-08-23 11:00:00-05:00,0,3575,10639,3128,186,1492,0,144
2021-08-23 12:00:00-05:00,0,3622,11301,3130,185,1526,0,180
2021-08-23 13:00:00-05:00,0,3701,12096,3158,188,1538,0,198
2021-08-23 14:00:00-05:00,0,3756,12316,3155,193,1533,0,164
2021-08-23 15:00:00-05:00,0,4100,12621,3145,200,1520,0,164
2021-08-23 16:00:00-05:00,0,4235,12838,3143,187,1540,0,177
2021-08-23 17:00:00-05:00,0,4164,12924,3149,178,1566,0,161
2021-08-23 18:00:00-05:00,0,3918,13016,3140,173,1516,0,132
2021-08-23 19:00:00-05:00,0,3367,11931,3132,182,1512,0,173
2021-08-23 20:00:00-05:00,0,3209,11445,3126,185,1510,0,188
2021-08-23 21:00:00-05:00,0,3107,10446,3111,180,1504,0,152
2021-08-23 22:00:00-05:00,0,2925,9936,3105,151,1499,0,174
2021-08-23 23:00:00-05:00,0,2525,9069,3083,147,1489,0,144
2021-08-24 00:00:00-05:00,0,2410,8427,3256,156,585,0,200
2021-08-24 01:00:00-05:00,0,2355,7895,3242,153,584,0,160
2021-08-24 02:00:00-05:00,0,2327,7534,3171,143,569,0,161
2021-08-24 03:00:00-05:00,0,2285,7358,3155,149,566,0,177
2021-08-24 04:00:00-05:00,0,2259,7314,3108,148,560,0,211
2021-08-24 05:00:00-05:00,0,2322,7623,3105,151,559,0,145
2021-08-24 06:00:00-05:00,0,2764,8163,3235,151,582,0,164
2021-08-24 07:00:00-05:00,0,3148,9134,3231,146,581,0,171
2021-08-24 08:00:00-05:00,0,3243,10039,3252,142,585,0,167
2021-08-24 09:00:00-05:00,0,3269,11117,3255,158,624,0,174
2021-08-24 10:00:00-05:00,0,3444,12220,3254,175,634,0,170
2021-08-24 11:00:00-05:00,0,3596,13252,3248,177,664,0,151
2021-08-24 12:00:00-05:00,0,3846,13944,3249,166,706,0,143
2021-08-24 13:00:00-05:00,0,4215,14749,3256,168,828,0,191
2021-08-24 14:00:00-05:00,0,4608,14950,3250,184,1063,0,260
2021-08-24 15:00:00-05:00,0,4770,15185,3246,180,1189,0,356
2021-08-24 16:00:00-05:00,0,4809,15298,3250,173,1335,0,305
2021-08-24 17:00:00-05:00,0,4947,15404,3251,173,1322,0,185
2021-08-24 18:00:00-05:00,0,4933,15446,3251,164,1272,0,140
2021-08-24 19:00:00-05:00,0,4549,15055,3248,167,1016,0,221
2021-08-24 20:00:00-05:00,0,4255,14673,3242,169,748,0,282
2021-08-24 21:00:00-05:00,0,3573,13237,3247,169,697,0,317
2021-08-24 22:00:00-05:00,0,3118,12060,3249,173,698,0,327
2021-08-24 23:00:00-05:00,0,2796,10880,3242,173,696,0,288
2021-08-25 00:00:00-05:00,0,2590,9476,3173,178,612,0,221
2021-08-25 01:00:00-05:00,0,2505,8584,3098,181,567,0,182
2021-08-25 02:00:00-05:00,0,2458,8016,3095,177,568,0,217
2021-08-25 03:00:00-05:00,0,2412,7558,3025,172,557,0,269
2021-08-25 04:00:00-05:00,0,2433,7278,3018,167,556,0,279
2021-08-25 05:00:00-05:00,0,2536,7591,3039,172,561,0,358
2021-08-25 06:00:00-05:00,0,2784,8457,3212,180,591,0,368
2021-08-25 07:00:00-05:00,0,3195,9215,3229,184,594,0,328
2021-08-25 08:00:00-05:00,0,3355,10482,3227,194,605,0,324
2021-08-25 09:00:00-05:00,0,3640,11578,3230,210,647,0,219
2021-08-25 10:00:00-05:00,0,3704,12592,3232,216,700,0,158
2021-08-25 11:00:00-05:00,0,3877,13848,3242,213,741,0,180
2021-08-25 12:00:00-05:00,0,4185,15005,3245,216,768,0,139
2021-08-25 13:00:00-05:00,0,4608,15584,3254,221,1012,0,79
2021-08-25 14:00:00-05:00,0,4732,15748,3254,217,1219,0,56
2021-08-25 15:00:00-05:00,0,4723,15967,3253,209,1422,0,84
2021-08-25 16:00:00-05:00,0,4893,16135,3253,205,1450,0,96
2021-08-25 17:00:00-05:00,0,4627,16321,3253,201,1415,0,109
2021-08-25 18:00:00-05:00,0,4630,16151,3251,195,1258,0,118
2021-08-25 19:00:00-05:00,0,4213,15775,3247,195,1035,0,98
2021-08-25 20:00:00-05:00,0,4030,15390,3243,191,883,0,176
2021-08-25 21:00:00-05:00,0,3801,14372,3243,191,726,0,243
2021-08-25 22:00:00-05:00,0,3226,13099,3254,194,727,0,232
2021-08-25 23:00:00-05:00,0,2607,11833,3252,184,665,0,282
2021-08-26 00:00:00-05:00,0,2568,10443,3097,178,804,0,226
2021-08-26 01:00:00-05:00,0,2462,9423,3064,177,792,0,239
2021-08-26 02:00:00-05:00,0,2376,8419,2990,178,774,0,259
2021-08-26 03:00:00-05:00,0,2336,8122,2939,171,761,0,292
2021-08-26 04:00:00-05:00,0,2323,7862,2931,173,761,0,280
2021-08-26 05:00:00-05:00,0,2418,8387,3031,176,786,0,274
2021-08-26 06:00:00-05:00,0,2832,9079,3161,188,921,0,306
2021-08-26 07:00:00-05:00,0,3278,10225,3157,188,975,0,232
2021-08-26 08:00:00-05:00,0,3569,11411,3173,187,1003,0,162
2021-08-26 09:00:00-05:00,0,3647,12801,3181,196,1045,0,125
2021-08-26 10:00:00-05:00,0,3745,14283,3192,212,1107,0,200
2021-08-26 11:00:00-05:00,0,3719,15339,3199,221,1282,0,232
2021-08-26 12:00:00-05:00,0,4029,16156,3204,223,1549,0,251
2021-08-26 13:00:00-05:00,0,4613,16555,3206,222,1769,0,240
2021-08-26 14:00:00-05:00,0,4733,16677,3200,215,1917,0,201
2021-08-26 15:00:00-05:00,0,4538,16590,3201,215,1920,0,177
2021-08-26 16:00:00-05:00,0,4637,16713,3202,207,1923,0,162
2021-08-26 17:00:00-05:00,0,4540,16846,3204,201,1927,0,131
2021-08-26 18:00:00-05:00,0,4719,16734,3197,190,1903,0,98
2021-08-26 19:00:00-05:00,0,4629,16625,3194,191,1508,0,114
2021-08-26 20:00:00-05:00,0,4403,16442,3191,188,1301,0,141
2021-08-26 21:00:00-05:00,0,3627,15336,3189,189,1166,0,141
2021-08-26 22:00:00-05:00,0,3198,13607,3185,189,1068,0,138
2021-08-26 23:00:00-05:00,0,2568,11698,3177,189,1037,0,169
2021-08-27 00:00:00-05:00,0,2452,10791,3234,187,652,0,138
2021-08-27 01:00:00-05:00,0,2383,9857,3170,194,631,0,153
2021-08-27 02:00:00-05:00,0,2273,9150,3049,181,607,0,95
2021-08-27 03:00:00-05:00,0,2247,8713,3034,166,588,0,52
2021-08-27 04:00:00-05:00,0,2229,8605,3023,166,550,0,58
2021-08-27 05:00:00-05:00,0,2234,8927,3048,165,556,0,94
2021-08-27 06:00:00-05:00,0,2828,9497,3152,171,577,0,147
2021-08-27 07:00:00-05:00,0,3169,10386,3225,176,587,0,98
2021-08-27 08:00:00-05:00,0,3347,11473,3235,187,623,0,47
2021-08-27 09:00:00-05:00,0,3505,12798,3235,204,662,0,51
2021-08-27 10:00:00-05:00,0,3513,13902,3236,205,700,0,57
2021-08-27 11:00:00-05:00,0,3665,14834,3237,214,1023,0,28
2021-08-27 12:00:00-05:00,0,3671,15516,3244,214,1270,0,84
2021-08-27 13:00:00-05:00,0,4386,15920,3246,208,1426,0,120
2021-08-27 14:00:00-05:00,0,4633,16175,3246,203,1497,0,112
2021-08-27 15:00:00-05:00,0,4548,16205,3252,195,1530,0,159
2021-08-27 16:00:00-05:00,0,4226,16220,3257,199,1544,0,113
2021-08-27 17:00:00-05:00,0,4131,16003,3256,198,1515,0,115
2021-08-27 18:00:00-05:00,0,3740,16004,3255,189,1239,0,141
2021-08-27 19:00:00-05:00,0,3449,15159,3253,188,1017,0,238
2021-08-27 20:00:00-05:00,0,3455,14027,3261,191,899,0,312
2021-08-27 21:00:00-05:00,0,3275,12962,3259,189,695,0,205
2021-08-27 22:00:00-05:00,0,3330,11539,3280,195,680,0,328
2021-08-27 23:00:00-05:00,0,3039,10627,3280,191,641,0,253
2021-08-28 00:00:00-05:00,0,2742,8934,3306,194,606,0,297
2021-08-28 01:00:00-05:00,0,2696,8070,3296,190,599,0,321
2021-08-28 02:00:00-05:00,0,2557,7599,3223,187,624,0,347
2021-08-28 03:00:00-05:00,0,2519,7170,3151,183,561,0,279
2021-08-28 04:00:00-05:00,0,2508,6940,3152,184,561,0,285
2021-08-28 05:00:00-05:00,0,2648,6908,3152,185,562,0,306
2021-08-28 06:00:00-05:00,0,2735,6830,3163,186,564,0,387
2021-08-28 07:00:00-05:00,0,2940,6583,3248,190,579,0,432
2021-08-28 08:00:00-05:00,0,3037,7288,3326,197,604,0,360
2021-08-28 09:00:00-05:00,0,3293,7657,3332,200,650,0,241
2021-08-28 10:00:00-05:00,0,3311,7983,3342,205,602,0,191
2021-08-28 11:00:00-05:00,0,3287,8435,3348,207,604,0,133
2021-08-28 12:00:00-05:00,0,3306,8828,3347,208,605,0,141
2021-08-28 13:00:00-05:00,0,3220,9241,3337,208,607,0,136
2021-08-28 14:00:00-05:00,0,3403,9251,3344,212,605,0,87
2021-08-28 15:00:00-05:00,0,3485,9295,3342,211,605,0,82
2021-08-28 16:00:00-05:00,0,3840,9207,3347,208,602,0,105
2021-08-28 17:00:00-05:00,0,3957,9238,3356,204,603,0,191
2021-08-28 18:00:00-05:00,0,3851,8944,3358,200,604,0,232
2021-08-28 19:00:00-05:00,0,3790,8599,3360,200,604,0,263
2021-08-28 20:00:00-05:00,0,3664,8571,3354,196,603,0,295
2021-08-28 21:00:00-05:00,0,3525,8172,3338,191,603,0,419
2021-08-28 22:00:00-05:00,0,3120,7588,3340,196,603,0,450
2021-08-28 23:00:00-05:00,0,2633,6696,3338,199,602,0,425
2021-08-29 00:00:00-05:00,0,2556,5724,3297,187,594,0,422
2021-08-29 01:00:00-05:00,0,2525,5168,3231,180,582,0,385
2021-08-29 02:00:00-05:00,0,2428,4838,3126,173,563,0,331
2021-08-29 03:00:00-05:00,0,2373,4554,3054,157,550,0,363
2021-08-29 04:00:00-05:00,0,2339,4562,3042,151,547,0,343
2021-08-29 05:00:00-05:00,0,2323,4601,3045,148,547,0,384
2021-08-29 06:00:00-05:00,0,2404,4790,3053,157,549,0,416
2021-08-29 07:00:00-05:00,0,2839,5130,3172,168,569,0,405
2021-08-29 08:00:00-05:00,0,3018,5653,3315,181,564,0,315
2021-08-29 09:00:00-05:00,0,3101,6485,3319,186,600,0,268
2021-08-29 10:00:00-05:00,0,3303,7150,3323,186,598,0,249
2021-08-29 11:00:00-05:00,0,3401,7645,3315,189,598,0,226
2021-08-29 12:00:00-05:00,0,3565,8202,3337,191,601,0,153
2021-08-29 13:00:00-05:00,0,3504,8564,3338,189,600,0,258
2021-08-29 14:00:00-05:00,0,3706,7991,3336,201,597,0,178
2021-08-29 15:00:00-05:00,0,3406,8414,3341,201,597,0,210
2021-08-29 16:00:00-05:00,0,3409,9114,3337,189,598,0,279
2021-08-29 17:00:00-05:00,0,3660,9335,3339,186,598,0,331
2021-08-29 18:00:00-05:00,0,3641,9326,3338,181,597,0,429
2021-08-29 19:00:00-05:00,0,3571,9321,3327,181,594,0,563
2021-08-29 20:00:00-05:00,0,3662,8931,3311,180,587,0,730
2021-08-29 21:00:00-05:00,0,3704,8412,3296,180,588,0,720
2021-08-29 22:00:00-05:00,0,2956,7971,3310,178,591,0,846
2021-08-29 23:00:00-05:00,0,2559,6923,3304,181,590,0,1057
2021-08-30 00:00:00-05:00,0,2449,6235,3220,174,573,0,945
2021-08-30 01:00:00-05:00,0,2395,5870,3126,171,558,0,894
2021-08-30 02:00:00-05:00,0,2298,5541,3115,172,556,0,934
2021-08-30 03:00:00-05:00,0,2238,5515,3108,174,554,0,863
2021-08-30 04:00:00-05:00,0,2238,5659,3110,173,555,0,785
2021-08-30 05:00:00-05:00,0,2301,6498,3111,173,556,0,740
2021-08-30 06:00:00-05:00,0,2519,7357,3190,176,573,0,768
2021-08-30 07:00:00-05:00,0,2844,7932,3269,181,584,0,764
2021-08-30 08:00:00-05:00,0,3065,9217,3293,184,588,0,759
2021-08-30 09:00:00-05:00,0,3361,9888,3288,186,598,0,578
2021-08-30 10:00:00-05:00,0,3481,10531,3282,194,603,0,480
2021-08-30 11:00:00-05:00,0,3687,11385,3275,193,660,0,463
2021-08-30 12:00:00-05:00,0,3626,12007,3274,196,702,0,597
2021-08-30 13:00:00-05:00,0,3845,12355,3271,199,709,0,677
2021-08-30 14:00:00-05:00,0,3826,12785,3270,196,766,0,788
2021-08-30 15:00:00-05:00,0,4096,13129,3263,194,827,0,735
2021-08-30 16:00:00-05:00,0,4543,13454,3258,190,874,0,696
2021-08-30 17:00:00-05:00,0,4997,13574,3267,181,889,0,600
2021-08-30 18:00:00-05:00,0,4687,13556,3271,174,840,0,451
2021-08-30 19:00:00-05:00,0,4096,13080,3270,178,722,0,467
